"EntityLogicalName","EntitySchemaName","RelationshipSchemaName","ReferencedEntity","ReferencingEntity","ReferencedAttribute","ReferencingAttribute","RelationshipType","CascadeConfiguration","IsCustomRelationship"
"solar_corrective_category","solar_corrective_category","solar_corrective_category_corrective_work_orders","solar_corrective_category","solar_corrective_work_order","solar_corrective_categoryid","solar_categoryid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_corrective_category","solar_corrective_category","lk_solar_corrective_category_createdby","systemuser","solar_corrective_category","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","lk_solar_corrective_category_createdonbehalfby","systemuser","solar_corrective_category","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","lk_solar_corrective_category_modifiedby","systemuser","solar_corrective_category","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","lk_solar_corrective_category_modifiedonbehalfby","systemuser","solar_corrective_category","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","user_solar_corrective_category","systemuser","solar_corrective_category","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","team_solar_corrective_category","team","solar_corrective_category","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","owner_solar_corrective_category","owner","solar_corrective_category","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_corrective_category","solar_corrective_category","business_unit_solar_corrective_category","businessunit","solar_corrective_category","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_DeletedItemReferences","solar_task","deleteditemreference","solar_taskid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_SyncErrors","solar_task","syncerror","solar_taskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_AsyncOperations","solar_task","asyncoperation","solar_taskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_MailboxTrackingFolders","solar_task","mailboxtrackingfolder","solar_taskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_UserEntityInstanceDatas","solar_task","userentityinstancedata","solar_taskid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_ProcessSession","solar_task","processsession","solar_taskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_BulkDeleteFailures","solar_task","bulkdeletefailure","solar_taskid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_task_PrincipalObjectAttributeAccesses","solar_task","principalobjectattributeaccess","solar_taskid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","lk_solar_task_createdby","systemuser","solar_task","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","lk_solar_task_createdonbehalfby","systemuser","solar_task","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","lk_solar_task_modifiedby","systemuser","solar_task","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","lk_solar_task_modifiedonbehalfby","systemuser","solar_task","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","user_solar_task","systemuser","solar_task","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","team_solar_task","team","solar_task","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","owner_solar_task","owner","solar_task","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","business_unit_solar_task","businessunit","solar_task","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_task","solar_task","solar_corrective_work_order_tasks","solar_corrective_work_order","solar_task","solar_corrective_work_orderid","solar_workorderid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"solar_notification","solar_notification","solar_notification_DeletedItemReferences","solar_notification","deleteditemreference","solar_notificationid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","solar_notification_SyncErrors","solar_notification","syncerror","solar_notificationid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","solar_notification_AsyncOperations","solar_notification","asyncoperation","solar_notificationid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","solar_notification_MailboxTrackingFolders","solar_notification","mailboxtrackingfolder","solar_notificationid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","solar_notification_UserEntityInstanceDatas","solar_notification","userentityinstancedata","solar_notificationid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","solar_notification_ProcessSession","solar_notification","processsession","solar_notificationid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","solar_notification_BulkDeleteFailures","solar_notification","bulkdeletefailure","solar_notificationid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","solar_notification_PrincipalObjectAttributeAccesses","solar_notification","principalobjectattributeaccess","solar_notificationid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","lk_solar_notification_createdby","systemuser","solar_notification","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","lk_solar_notification_createdonbehalfby","systemuser","solar_notification","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","lk_solar_notification_modifiedby","systemuser","solar_notification","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","lk_solar_notification_modifiedonbehalfby","systemuser","solar_notification","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","user_solar_notification","systemuser","solar_notification","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","team_solar_notification","team","solar_notification","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","owner_solar_notification","owner","solar_notification","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"solar_notification","solar_notification","business_unit_solar_notification","businessunit","solar_notification","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_DeletedItemReferences","new_account","deleteditemreference","new_accountid","deletedobject","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_invoice_Account_new_account","new_account","new_invoice","new_accountid","new_account","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"new_account","new_Account","new_Sale_new_Account_new_Account","new_account","new_sale","new_accountid","new_account","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"new_account","new_Account","solar_location_Account_new_account","new_account","solar_location","new_accountid","solar_account","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"new_account","new_Account","new_account_SyncErrors","new_account","syncerror","new_accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_DuplicateMatchingRecord","new_account","duplicaterecord","new_accountid","duplicaterecordid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_DuplicateBaseRecord","new_account","duplicaterecord","new_accountid","baserecordid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_AsyncOperations","new_account","asyncoperation","new_accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_MailboxTrackingFolders","new_account","mailboxtrackingfolder","new_accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_UserEntityInstanceDatas","new_account","userentityinstancedata","new_accountid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_ProcessSession","new_account","processsession","new_accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_BulkDeleteFailures","new_account","bulkdeletefailure","new_accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_PrincipalObjectAttributeAccesses","new_account","principalobjectattributeaccess","new_accountid","objectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","solar_corrective_work_order_Employee_new_account","new_account","solar_corrective_work_order","new_accountid","solar_employee","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""RemoveLink"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","True"
"new_account","new_Account","new_account_ActivityPointers","new_account","activitypointer","new_accountid","regardingobjectid","OneToMany","{""Assign"":""NoCascade"",""Delete"":""RemoveLink"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_msfp_surveyresponses","new_account","msfp_surveyresponse","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_msfp_surveyinvites","new_account","msfp_surveyinvite","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_adx_portalcomments","new_account","adx_portalcomment","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_msfp_alerts","new_account","msfp_alert","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_chats","new_account","chat","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_adx_inviteredemptions","new_account","adx_inviteredemption","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_Appointments","new_account","appointment","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_Emails","new_account","email","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_Faxes","new_account","fax","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_Letters","new_account","letter","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_PhoneCalls","new_account","phonecall","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_Tasks","new_account","task","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_RecurringAppointmentMasters","new_account","recurringappointmentmaster","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","new_account_SocialActivities","new_account","socialactivity","new_accountid","regardingobjectid","OneToMany","{""Assign"":""Cascade"",""Delete"":""Cascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""Cascade"",""Share"":""Cascade"",""Unshare"":""Cascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","lk_new_account_createdby","systemuser","new_account","systemuserid","createdby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","lk_new_account_createdonbehalfby","systemuser","new_account","systemuserid","createdonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","lk_new_account_modifiedby","systemuser","new_account","systemuserid","modifiedby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","lk_new_account_modifiedonbehalfby","systemuser","new_account","systemuserid","modifiedonbehalfby","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","user_new_account","systemuser","new_account","systemuserid","owninguser","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","team_new_account","team","new_account","teamid","owningteam","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","owner_new_account","owner","new_account","ownerid","ownerid","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""NoCascade"",""Archive"":""NoCascade"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
"new_account","new_Account","business_unit_new_account","businessunit","new_account","businessunitid","owningbusinessunit","ManyToOne","{""Assign"":""NoCascade"",""Delete"":""Restrict"",""Archive"":""Restrict"",""Merge"":""NoCascade"",""Reparent"":""NoCascade"",""Share"":""NoCascade"",""Unshare"":""NoCascade"",""RollupView"":""NoCascade""}","False"
